year,month,date,store_id,product_id,demand,price,revenue,rolling_3,lag_1,lag_2,growth_rate,recommendation
1958,February,1958-02-01,1,141,318,62.010932530598275,19719.476544730252,325.3333333333333,467.0,191.0,-0.3190578158458244,Reduce inventory
1950,November,1950-11-01,1,142,114,49.08136079053329,5595.2751301207945,,,,,Monitor
1953,January,1953-01-01,1,142,196,12.608426837694308,2471.2516601880843,,114.0,,0.7192982456140351,Increase stock
1957,June,1957-06-01,1,142,422,93.02412600451548,39256.181173905534,244.0,196.0,114.0,1.1530612244897958,Increase stock
1957,October,1957-10-01,1,142,347,32.7209286866249,11354.162254258841,321.6666666666667,422.0,196.0,-0.17772511848341233,Reduce inventory
1958,January,1958-01-01,1,142,340,32.26897712291495,10971.452221791082,369.6666666666667,347.0,422.0,-0.02017291066282423,Reduce inventory
1960,September,1960-09-01,1,142,508,90.12782598235904,45784.93559903839,398.3333333333333,340.0,347.0,0.49411764705882355,Increase stock
1951,June,1951-06-01,1,143,178,99.70686878627211,17747.822643956435,,,,,Monitor
1952,June,1952-06-01,1,143,218,98.09535025210711,21384.78635495935,,178.0,,0.2247191011235956,Increase stock
1951,May,1951-05-01,1,144,172,78.33513949549398,13473.643993224963,,,,,Monitor
1958,January,1958-01-01,1,144,340,61.82660924057651,21021.047141796014,,172.0,,0.9767441860465116,Increase stock
1951,November,1951-11-01,1,145,146,49.439010759355455,7218.095570865897,,,,,Monitor
1953,June,1953-06-01,1,145,243,64.87827114500243,15765.41988823559,,146.0,,0.6643835616438356,Increase stock
1954,April,1954-04-01,1,145,227,93.99701968633698,21337.323468798495,205.33333333333334,243.0,146.0,-0.06584362139917699,Reduce inventory
1954,June,1954-06-01,1,145,264,81.89913679403982,21621.372113626512,244.66666666666666,227.0,243.0,0.16299559471365632,Increase stock
1954,December,1954-12-01,1,145,229,36.602473701807625,8381.966477713946,240.0,264.0,227.0,-0.13257575757575757,Reduce inventory
1959,October,1959-10-01,1,145,407,86.3022833292512,35125.02931500524,300.0,229.0,264.0,0.777292576419214,Increase stock
1959,December,1959-12-01,1,145,405,30.74511248293281,12451.77055558779,347.0,407.0,229.0,-0.004914004914004955,Reduce inventory
1960,March,1960-03-01,1,145,419,51.642081097229074,21638.031979738982,410.3333333333333,405.0,407.0,0.03456790123456788,Monitor
1954,May,1954-05-01,1,146,234,27.07027752777255,6334.444941498777,,,,,Monitor
1955,July,1955-07-01,1,146,364,81.28111539959897,29586.326005454026,,234.0,,0.5555555555555556,Increase stock
1949,September,1949-09-01,1,147,136,17.608350609145937,2394.7356828438474,,,,,Monitor
1950,September,1950-09-01,1,147,158,98.85125439994069,15618.498195190628,,136.0,,0.16176470588235303,Increase stock
1952,June,1952-06-01,1,147,218,48.74673672296369,10626.788605606083,170.66666666666666,158.0,136.0,0.379746835443038,Increase stock
1957,July,1957-07-01,1,147,465,89.46331903345865,41600.44335055827,280.3333333333333,218.0,158.0,1.1330275229357798,Increase stock
1951,April,1951-04-01,1,148,163,74.80053380672086,12192.4870104955,,,,,Monitor
1951,June,1951-06-01,1,148,178,84.75179520004008,15085.819545607133,,163.0,,0.09202453987730053,Increase stock
1953,November,1953-11-01,1,148,180,64.0912748111165,11536.429466000971,173.66666666666666,178.0,163.0,0.011235955056179803,Monitor
1954,July,1954-07-01,1,148,302,93.45629580651847,28223.80133356858,220.0,180.0,178.0,0.6777777777777778,Increase stock
1959,November,1959-11-01,1,148,362,21.01180488002926,7606.273366570592,281.3333333333333,302.0,180.0,0.19867549668874163,Increase stock
1960,March,1960-03-01,1,148,419,34.74023985758663,14556.160500328799,361.0,362.0,302.0,0.1574585635359116,Increase stock
1953,April,1953-04-01,1,149,235,88.08220004643083,20699.317010911243,,,,,Monitor
1957,February,1957-02-01,1,149,301,88.74522410747939,26712.312456351297,,235.0,,0.2808510638297872,Increase stock
1958,March,1958-03-01,1,149,362,11.548741308228012,4180.64435357854,299.3333333333333,301.0,235.0,0.2026578073089702,Increase stock
1958,July,1958-07-01,1,149,491,48.28952565471334,23710.15709646425,384.6666666666667,362.0,301.0,0.3563535911602209,Increase stock
1949,October,1949-10-01,1,150,119,22.855573517883148,2719.8132486280947,,,,,Monitor
1950,September,1950-09-01,1,150,158,13.246483181480787,2092.9443426739645,,119.0,,0.32773109243697474,Increase stock
1950,November,1950-11-01,1,150,114,70.64474144215886,8053.50052440611,130.33333333333334,158.0,119.0,-0.2784810126582279,Reduce inventory
1951,May,1951-05-01,1,150,172,69.964115226981,12033.82781904073,148.0,114.0,158.0,0.5087719298245614,Increase stock
1952,October,1952-10-01,1,150,191,91.5092005070866,17478.257296853542,159.0,172.0,114.0,0.11046511627906974,Increase stock
1953,February,1953-02-01,1,150,196,87.08049981554389,17067.7779638466,186.33333333333334,191.0,172.0,0.02617801047120416,Monitor
1953,August,1953-08-01,1,150,272,67.29180027987954,18303.369676127233,219.66666666666666,196.0,191.0,0.3877551020408163,Increase stock
1953,September,1953-09-01,1,150,237,40.02446996042484,9485.799380620687,235.0,272.0,196.0,-0.12867647058823528,Reduce inventory
1954,April,1954-04-01,1,150,227,25.63437430937558,5819.002968228257,245.33333333333334,237.0,272.0,-0.04219409282700426,Reduce inventory
1957,September,1957-09-01,1,150,404,86.46063358622476,34930.0959688348,289.3333333333333,227.0,237.0,0.7797356828193833,Increase stock
1958,March,1958-03-01,1,150,362,82.12057140327227,29727.64684798456,331.0,404.0,227.0,-0.10396039603960394,Reduce inventory
1952,February,1952-02-01,1,151,180,27.8442457410691,5011.964233392438,,,,,Monitor
1952,October,1952-10-01,1,151,191,81.29623473785792,15527.580834930863,,180.0,,0.061111111111111116,Increase stock
1952,October,1952-10-01,1,151,191,45.56017804398097,8701.994006400366,187.33333333333334,191.0,180.0,0.0,Reduce inventory
1958,March,1958-03-01,1,151,362,21.751111095962873,7873.90221673856,248.0,191.0,191.0,0.8952879581151831,Increase stock
1949,October,1949-10-01,1,152,119,68.90626588065669,8199.845639798146,,,,,Monitor
1950,February,1950-02-01,1,152,126,77.91064373092064,9816.741110096,,119.0,,0.05882352941176472,Increase stock
1955,January,1955-01-01,1,152,242,29.701719299058965,7187.81607037227,162.33333333333334,126.0,119.0,0.9206349206349207,Increase stock
1958,March,1958-03-01,1,152,362,70.64043267259734,25571.83662748024,243.33333333333334,242.0,126.0,0.4958677685950412,Increase stock
1960,May,1960-05-01,1,152,472,82.46298195369215,38922.527482142694,358.6666666666667,362.0,242.0,0.30386740331491713,Increase stock
1951,July,1951-07-01,1,153,199,87.29739017480843,17372.180644786877,,,,,Monitor
1953,February,1953-02-01,1,153,196,51.97861257087075,10187.808063890667,,199.0,,-0.015075376884422065,Reduce inventory
1954,February,1954-02-01,1,153,188,72.1357501207921,13561.521022708914,194.33333333333334,196.0,199.0,-0.04081632653061229,Reduce inventory
1958,December,1958-12-01,1,153,337,49.475095779457504,16673.10727767718,240.33333333333334,188.0,196.0,0.7925531914893618,Increase stock
1959,July,1959-07-01,1,153,548,48.067864218840995,26341.189591924864,357.6666666666667,337.0,188.0,0.6261127596439169,Increase stock
1949,March,1949-03-01,1,154,132,95.81254453143487,12647.255878149403,,,,,Monitor
1953,November,1953-11-01,1,154,180,78.92137717040367,14205.847890672661,,132.0,,0.36363636363636354,Increase stock
1956,October,1956-10-01,1,154,306,34.32812779056631,10504.407103913292,206.0,180.0,132.0,0.7,Increase stock
1958,December,1958-12-01,1,154,337,34.14881715598977,11508.151381568552,274.3333333333333,306.0,180.0,0.10130718954248374,Increase stock
1955,March,1955-03-01,1,155,267,14.450580173157062,3858.3049062329355,,,,,Monitor
1956,January,1956-01-01,1,155,284,79.75866775014636,22651.461641041566,,267.0,,0.06367041198501866,Increase stock
1959,July,1959-07-01,1,155,548,55.60252993641157,30470.18640515354,366.3333333333333,284.0,267.0,0.9295774647887325,Increase stock
1960,December,1960-12-01,1,155,432,71.00768173337107,30675.318508816305,421.3333333333333,548.0,284.0,-0.21167883211678828,Reduce inventory
1949,April,1949-04-01,1,156,129,85.36519600257442,11012.1102843321,,,,,Monitor
1951,August,1951-08-01,1,156,199,17.71169632155996,3524.627567990432,,129.0,,0.5426356589147288,Increase stock
1951,September,1951-09-01,1,156,184,59.06148013240464,10867.312344362454,170.66666666666666,199.0,129.0,-0.07537688442211055,Reduce inventory
1952,January,1952-01-01,1,156,171,97.73542690422015,16712.758000621645,184.66666666666666,184.0,199.0,-0.07065217391304346,Reduce inventory
1953,October,1953-10-01,1,156,211,43.40205665743211,9157.833954718175,188.66666666666666,171.0,184.0,0.23391812865497075,Increase stock
1953,December,1953-12-01,1,156,201,37.061695095831986,7449.4007142622295,194.33333333333334,211.0,171.0,-0.04739336492891,Reduce inventory
1954,January,1954-01-01,1,156,204,19.770722432225938,4033.227376174091,205.33333333333334,201.0,211.0,0.014925373134328401,Monitor
1954,August,1954-08-01,1,156,293,24.829314623592314,7274.989184712548,232.66666666666666,204.0,201.0,0.4362745098039216,Increase stock
1955,October,1955-10-01,1,156,274,67.97856781044126,18626.127580060907,257.0,293.0,204.0,-0.06484641638225253,Reduce inventory
1958,December,1958-12-01,1,156,337,65.37367140791893,22030.927264468683,301.3333333333333,274.0,293.0,0.22992700729927007,Increase stock
1959,October,1959-10-01,1,156,407,78.59253152639097,31987.160331241124,339.3333333333333,337.0,274.0,0.20771513353115734,Increase stock
1949,August,1949-08-01,1,157,148,80.5579910781911,11922.582679572282,,,,,Monitor
1954,June,1954-06-01,1,157,264,20.10333520608309,5307.280494405936,,148.0,,0.7837837837837838,Increase stock
1956,January,1956-01-01,1,157,284,73.90021204068393,20987.660219554236,232.0,264.0,148.0,0.07575757575757569,Increase stock
1957,February,1957-02-01,1,157,301,45.744967682277505,13769.23527236553,283.0,284.0,264.0,0.059859154929577496,Increase stock
1958,June,1958-06-01,1,157,435,79.32344460455865,34505.69840298301,340.0,301.0,284.0,0.4451827242524917,Increase stock
1952,July,1952-07-01,1,158,230,16.024427068032974,3685.618225647584,,,,,Monitor
1953,June,1953-06-01,1,158,243,66.65329339419665,16196.750294789786,,230.0,,0.05652173913043468,Increase stock
1957,March,1957-03-01,1,158,356,89.4989635552843,31861.631025681214,276.3333333333333,243.0,230.0,0.46502057613168724,Increase stock
1958,January,1958-01-01,1,158,340,49.18307725890559,16722.246268027902,313.0,356.0,243.0,-0.0449438202247191,Reduce inventory
1950,July,1950-07-01,1,159,170,98.35491259777713,16720.335141622112,,,,,Monitor
1954,September,1954-09-01,1,159,259,32.72363861350304,8475.422400897287,,170.0,,0.5235294117647058,Increase stock
1955,June,1955-06-01,1,159,315,24.633016610963075,7759.4002324533685,248.0,259.0,170.0,0.21621621621621623,Increase stock
1956,July,1956-07-01,1,159,413,69.09846834274799,28537.667425554922,329.0,315.0,259.0,0.3111111111111111,Increase stock
1958,June,1958-06-01,1,159,435,68.41759894991065,29761.655543211134,387.6666666666667,413.0,315.0,0.0532687651331718,Increase stock
1959,June,1959-06-01,1,159,472,73.27211174198192,34584.43674221546,440.0,435.0,413.0,0.08505747126436791,Increase stock
1959,November,1959-11-01,1,159,362,43.97717735144749,15919.73820122399,423.0,472.0,435.0,-0.23305084745762716,Reduce inventory
1960,September,1960-09-01,1,159,508,63.98204181223503,32502.877240615395,447.3333333333333,362.0,472.0,0.4033149171270718,Increase stock
1954,November,1954-11-01,1,160,203,15.538298580080049,3154.27461175625,,,,,Monitor
1956,August,1956-08-01,1,160,405,33.885580278971084,13723.66001298329,,203.0,,0.9950738916256157,Increase stock
1957,May,1957-05-01,1,160,355,93.24138173947415,33100.69051751332,321.0,405.0,203.0,-0.12345679012345678,Reduce inventory
1958,June,1958-06-01,1,160,435,15.976881561009312,6949.9434790390505,398.3333333333333,355.0,405.0,0.22535211267605626,Increase stock
1958,September,1958-09-01,1,160,404,78.73133777291852,31807.460460259084,398.0,435.0,355.0,-0.07126436781609191,Reduce inventory
1960,January,1960-01-01,1,160,417,60.495717010006594,25226.71399317275,418.6666666666667,404.0,435.0,0.03217821782178221,Monitor
1954,March,1954-03-01,1,161,235,44.187916519741975,10384.160382139364,,,,,Monitor
1956,September,1956-09-01,1,161,355,97.31154934728413,34545.60001828586,,235.0,,0.5106382978723405,Increase stock
1957,August,1957-08-01,1,161,467,75.98801598481448,35486.40346490836,352.3333333333333,355.0,235.0,0.3154929577464789,Increase stock
1959,September,1959-09-01,1,161,463,61.63183601188503,28535.54007350277,428.3333333333333,467.0,355.0,-0.008565310492505307,Reduce inventory
1950,February,1950-02-01,1,162,126,74.29492037154257,9361.159966814364,,,,,Monitor
1952,November,1952-11-01,1,162,172,94.00812411306232,16169.39734744672,,126.0,,0.3650793650793651,Increase stock
1953,February,1953-02-01,1,162,196,31.073410735112514,6090.388504082052,164.66666666666666,172.0,126.0,0.13953488372093026,Increase stock
1953,December,1953-12-01,1,162,201,34.70145222201117,6974.991896624245,189.66666666666666,196.0,172.0,0.025510204081632626,Monitor
1954,June,1954-06-01,1,162,264,88.68573638680778,23413.03440611725,220.33333333333334,201.0,196.0,0.31343283582089554,Increase stock
1955,August,1955-08-01,1,162,347,27.55387817815694,9561.195727820457,270.6666666666667,264.0,201.0,0.31439393939393945,Increase stock
1957,September,1957-09-01,1,162,404,89.06445305809112,35982.03903546881,338.3333333333333,347.0,264.0,0.1642651296829971,Increase stock
1958,August,1958-08-01,1,162,505,48.890436726961596,24689.670547115606,418.6666666666667,404.0,347.0,0.25,Increase stock
1949,August,1949-08-01,1,163,148,33.92050235908706,5020.234349144885,,,,,Monitor
1952,October,1952-10-01,1,163,191,27.719313287878663,5294.388837984825,,148.0,,0.29054054054054057,Increase stock
1952,December,1952-12-01,1,163,194,66.95589030325044,12989.442718830585,177.66666666666666,191.0,148.0,0.015706806282722585,Monitor
1952,December,1952-12-01,1,163,194,44.52887462096936,8638.601676468055,193.0,194.0,191.0,0.0,Reduce inventory
1954,February,1954-02-01,1,163,188,94.23581411858709,17716.333054294373,192.0,194.0,194.0,-0.030927835051546393,Reduce inventory
1957,October,1957-10-01,1,163,347,72.3874365812067,25118.440493678725,243.0,188.0,194.0,0.8457446808510638,Increase stock
1951,October,1951-10-01,1,164,162,94.51604632094754,15311.5995039935,,,,,Monitor
1953,January,1953-01-01,1,164,196,53.88320060127118,10561.107317849152,,162.0,,0.2098765432098766,Increase stock
1954,November,1954-11-01,1,164,203,23.30175618484696,4730.256505523933,187.0,196.0,162.0,0.03571428571428581,Monitor
1955,January,1955-01-01,1,164,242,17.78606047989296,4304.226636134096,213.66666666666666,203.0,196.0,0.19211822660098532,Increase stock
1959,January,1959-01-01,1,164,360,10.205413689089548,3673.9489280722373,268.3333333333333,242.0,203.0,0.4876033057851239,Increase stock
1949,December,1949-12-01,1,165,118,32.13006598261687,3791.3477859487907,,,,,Monitor
1953,November,1953-11-01,1,165,180,37.74616783639512,6794.310210551121,,118.0,,0.5254237288135593,Increase stock
1953,December,1953-12-01,1,165,201,30.124681156575747,6055.060912471725,166.33333333333334,180.0,118.0,0.1166666666666667,Increase stock
1953,December,1953-12-01,1,165,201,59.70976710750523,12001.66318860855,194.0,201.0,180.0,0.0,Reduce inventory
1956,November,1956-11-01,1,165,271,55.12284972550876,14938.292275612874,224.33333333333334,201.0,201.0,0.34825870646766166,Increase stock
1957,June,1957-06-01,1,165,422,16.16229578366662,6820.4888207073145,298.0,271.0,201.0,0.5571955719557196,Increase stock
1949,July,1949-07-01,1,166,148,81.80640892492582,12107.348520889022,,,,,Monitor
1951,September,1951-09-01,1,166,184,58.18951171317831,10706.87015522481,,148.0,,0.2432432432432432,Increase stock
1954,April,1954-04-01,1,166,227,44.12467910992576,10016.302157953147,186.33333333333334,184.0,148.0,0.23369565217391308,Increase stock
1955,February,1955-02-01,1,166,233,44.08707535956441,10272.288558778508,214.66666666666666,227.0,184.0,0.026431718061673992,Monitor
1956,May,1956-05-01,1,166,318,76.0300599998146,24177.559079941042,259.3333333333333,233.0,227.0,0.36480686695278974,Increase stock
1959,May,1959-05-01,1,166,420,69.50667909674421,29192.805220632566,323.6666666666667,318.0,233.0,0.320754716981132,Increase stock
1959,August,1959-08-01,1,166,559,74.84264042981208,41837.036000264954,432.3333333333333,420.0,318.0,0.3309523809523809,Increase stock
1960,September,1960-09-01,1,166,508,23.46223439564818,11918.815072989277,495.6666666666667,559.0,420.0,-0.09123434704830058,Reduce inventory
1950,March,1950-03-01,1,167,141,57.51666701687184,8109.85004937893,,,,,Monitor
1954,June,1954-06-01,1,168,264,75.27134859380364,19871.636028764162,,,,,Monitor
1956,October,1956-10-01,1,168,306,46.34677323973568,14182.112611359118,,264.0,,0.15909090909090917,Increase stock
1957,October,1957-10-01,1,168,347,79.00805889460344,27415.796436427394,305.6666666666667,306.0,264.0,0.13398692810457513,Increase stock
1958,May,1958-05-01,1,168,363,80.54531488706294,29237.949304003847,338.6666666666667,347.0,306.0,0.04610951008645525,Monitor
